gene	logFC	AveExpr	t	P.Value	adj.P.Val	B	direction	significance
FBP1	0.848669088871194	3.80330110189908	5.6098714609506	0.000121342787284336	0.105154289292234	1.27232679328837	up_in_PH	not_FDR_significant
G0S2	3.77945427875549	5.27147332959198	5.61791320684877	0.000123331447203089	0.105154289292234	1.25934362452853	up_in_PH	not_FDR_significant
RBM26	-1.65430396195435	8.00125736836717	-5.55725253633437	0.000131823101182842	0.108231648408194	1.20439615572432	down_in_PH	not_FDR_significant
RIT1	1.80664207690928	5.63309276619672	5.50727656850493	0.00014271089655611	0.112986255530566	1.13916193592232	up_in_PH	not_FDR_significant
VDR	1.94049913145995	4.40828869242915	5.36033384012742	0.000183983248432598	0.138697150644035	0.929878547885739	up_in_PH	not_FDR_significant
BZW1	1.91573056223074	7.00066889295768	5.33570548701039	0.000187699139269265	0.138697150644035	0.912694539765226	up_in_PH	not_FDR_significant
METRNL	2.34814385809001	6.02141921636413	5.29185811525888	0.000202755076934856	0.143505746146361	0.848826312063234	up_in_PH	not_FDR_significant
PMAIP1	2.97313477943858	3.64475775533764	5.29047214574679	0.000207153729550863	0.143505746146361	0.8316651255878	up_in_PH	not_FDR_significant
UPP1	2.13203172941991	6.31648504296256	5.22102117536423	0.000226089329100558	0.151877219621248	0.7578925768744	up_in_PH	not_FDR_significant
TNFRSF12A	2.05392970827258	6.40391139972077	5.16805682246779	0.000246312244814716	0.157329192585005	0.68632000044615	up_in_PH	not_FDR_significant
DCUN1D3	1.11351177238733	5.3388237112027	5.13129637021286	0.0002615004622257	0.157329192585005	0.636235477980835	up_in_PH	not_FDR_significant
MBD5	-1.45112401982123	5.66248367365922	-5.10839258399328	0.000271507474733511	0.157329192585005	0.604769053850847	down_in_PH	not_FDR_significant
MPZL1	1.33503762410659	3.76161308278441	5.09757851972629	0.000280658724943569	0.157329192585005	0.577748138435518	up_in_PH	not_FDR_significant
MIR21	2.44052432111237	8.6176389888091	5.08318233333401	0.00028540410689735	0.157329192585005	0.563335336710863	up_in_PH	not_FDR_significant
VMP1	2.44052432111237	8.6176389888091	5.08318233333401	0.00028540410689735	0.157329192585005	0.563335336710863	up_in_PH	not_FDR_significant
MAPKAPK2	0.860412143236006	3.24104194090117	5.06452567862176	0.000292921592199357	0.157329192585005	0.54126523289045	up_in_PH	not_FDR_significant
CPLANE1	-0.800671109577154	4.20978760489779	-5.04395105676985	0.000301883840153705	0.157329192585005	0.5157388972024	down_in_PH	not_FDR_significant
ELAVL1	-1.11849616943995	9.04340185740944	-5.03510611395832	0.000306324111048361	0.157329192585005	0.503461947164385	down_in_PH	not_FDR_significant
HLA-A	1.37019230268965	10.0061350462094	5.0153886489281	0.000316471396091227	0.157329192585005	0.476044265800591	up_in_PH	not_FDR_significant
SREK1	-1.42059538220454	6.02378159611209	-5.00988947006627	0.000319364013256501	0.157329192585005	0.468385339235137	down_in_PH	not_FDR_significant
NIM1K	-1.12854007386297	6.91156606392135	-5.00465002936802	0.000322145854813414	0.157329192585005	0.461083229007909	down_in_PH	not_FDR_significant
NPL	1.97949483410092	4.09527377803619	5.00876861479796	0.000327566605783985	0.157329192585005	0.448393914045397	up_in_PH	not_FDR_significant
ANXA2	2.70286301380479	8.64725928101204	4.98565709421934	0.000339036881964198	0.157329192585005	0.419198743719224	up_in_PH	not_FDR_significant
RNA45SN5	2.97154975991095	4.88860129631168	4.97622017782602	0.0003456237447155	0.157329192585005	0.403205775346603	up_in_PH	not_FDR_significant
SESN3	1.91722027364206	4.04118318601936	4.96047695037489	0.000354730291259244	0.157329192585005	0.381282283207844	up_in_PH	not_FDR_significant
C3orf52	1.50919532650097	3.91605488146479	4.95949154392998	0.000354856533257408	0.157329192585005	0.38090369411522	up_in_PH	not_FDR_significant
ARL5B	0.778459024676228	2.67924965947798	4.94498652184321	0.000363936961513619	0.15819126593792	0.359668529637305	up_in_PH	not_FDR_significant
TCF4	-1.45449622638463	6.2812732345387	-4.90405454155324	0.000380793098344852	0.161447896730143	0.319955674015781	down_in_PH	not_FDR_significant
PROCR	1.34890935139066	3.78623854977341	4.90404283112578	0.000388052368843768	0.161447896730143	0.305240440889923	up_in_PH	not_FDR_significant
ANXA5	1.57762859815929	10.2770156074939	4.88489982237114	0.000393277987343365	0.161447896730143	0.292684822183411	up_in_PH	not_FDR_significant
MPZL2	2.08671249014311	4.99749287777476	4.86274032953122	0.000413823877593472	0.165061868720378	0.250534832395673	up_in_PH	not_FDR_significant
FTL	1.38225829964268	10.4713096894351	4.84980971211704	0.000416973324086123	0.165061868720378	0.243125652786582	up_in_PH	not_FDR_significant
SLC25A39	0.952912537267597	5.37007002112944	4.81221725548091	0.000444149076821166	0.172735030438098	0.189584253300869	up_in_PH	not_FDR_significant
ITGA5	1.61439242736377	5.73007182940629	4.78349502126215	0.000466274916743033	0.178213488868268	0.148323528943473	up_in_PH	not_FDR_significant
TAGAP	1.99928926456188	5.10613977469801	4.76124763263015	0.000489326885659545	0.183854210191539	0.10814502652338	up_in_PH	not_FDR_significant
ATF5	0.776144909425866	3.77753069654404	4.74236352210166	0.000499691825372366	0.18461947308091	0.0894537588369699	up_in_PH	not_FDR_significant
FKBP4	0.864699435989036	4.32793109813003	4.72070831854243	0.000518351623101192	0.186149072525196	0.0582445553823137	up_in_PH	not_FDR_significant
HSPA13	2.17338251291085	6.77481085484219	4.71079219899178	0.000530012190601043	0.186149072525196	0.039744397146956	up_in_PH	not_FDR_significant
CARS1	0.728967151205323	3.10642929817718	4.7089406464996	0.000530460554777528	0.186149072525196	0.0388345724206607	up_in_PH	not_FDR_significant
TES	2.0321801405581	5.5015583608603	4.70264498301768	0.000537420635222507	0.186149072525196	0.0279244335060103	up_in_PH	not_FDR_significant
SOAT1	2.30129642245291	5.884944291724	4.67704725912466	0.000564627682568142	0.192141864760684	-0.0136696475623381	up_in_PH	not_FDR_significant
SLFN12	0.450962073621256	2.7994810885856	4.6626602152848	0.000572057157804273	0.192141864760684	-0.0258022969873801	up_in_PH	not_FDR_significant
ZNF148	-1.81015430007759	7.39339990304435	-4.64462062291057	0.000590045372790841	0.19385732513608	-0.0522136401708258	down_in_PH	not_FDR_significant
PRKACA	1.026976018872	3.28756139405769	4.64712487358979	0.000599482290347662	0.19385732513608	-0.0639838272130051	up_in_PH	not_FDR_significant
MIR4458HG	-1.42680818385717	4.68209689755139	-4.63178374790067	0.000603399288812232	0.19385732513608	-0.0712867921032725	down_in_PH	not_FDR_significant
AKR1C1	1.31187219116192	8.61913262083101	4.61507681943059	0.0006204130294841	0.195399649046477	-0.0951162033102122	up_in_PH	not_FDR_significant
ZNF585A	-0.924942889227517	5.36667936792609	-4.60972564448501	0.000626112318191355	0.195399649046477	-0.102934581906002	down_in_PH	not_FDR_significant
MSN	1.47753833641869	8.36269027785023	4.59857026696388	0.000638170013291691	0.195399649046477	-0.11924838796616	up_in_PH	not_FDR_significant
HLA-B	1.72220378037026	9.2746944514718	4.58911456652256	0.000648727402933181	0.195399649046477	-0.133265225032757	up_in_PH	not_FDR_significant
CHIC2	0.989958541178844	4.92847791043481	4.58579932694735	0.000652272375922019	0.195399649046477	-0.137949901491671	up_in_PH	not_FDR_significant
ITGAX	2.01497895985202	5.04190366551991	4.55825471162563	0.000693748466058938	0.196634701424347	-0.189350900788551	up_in_PH	not_FDR_significant
FIGN	-1.69360026076041	6.82446607540756	-4.54195562261449	0.000703371262062647	0.196634701424347	-0.202524961986033	down_in_PH	not_FDR_significant
MSS51	-0.413002043546298	3.42020034852598	-4.53989658780638	0.000705707461866345	0.196634701424347	-0.205388834176337	down_in_PH	not_FDR_significant
KY	-1.29616485824498	4.10086240401892	-4.5385853403036	0.000712150761776704	0.196634701424347	-0.212510663725273	down_in_PH	not_FDR_significant
GPCPD1	2.91079742794032	3.47991170271367	4.5430747067736	0.000715669160290168	0.196634701424347	-0.215500924299564	up_in_PH	not_FDR_significant
PAQR5	1.13565156055304	4.84832774925769	4.5285500559721	0.000719607628502412	0.196634701424347	-0.22211154350421	up_in_PH	not_FDR_significant
RPL8	1.26992657122028	10.332736662412	4.51061743579809	0.000742161736294146	0.196634701424347	-0.24858328389921	up_in_PH	not_FDR_significant
ARID4A	-1.13040528155221	6.30202019329753	-4.50961519913213	0.000743443828277318	0.196634701424347	-0.250064290021602	down_in_PH	not_FDR_significant
ATP11B	1.06782868686117	3.19211617739604	4.51944861266605	0.00074519101645108	0.196634701424347	-0.250152198108205	up_in_PH	not_FDR_significant
LINC00537	-1.53527029784195	5.42827321482007	-4.50701700152396	0.000746941474084817	0.196634701424347	-0.254069890716048	down_in_PH	not_FDR_significant
COLGALT1	0.779714287531379	3.82839957751593	4.50145622274195	0.000753967413436913	0.196634701424347	-0.262126814844716	up_in_PH	not_FDR_significant
HECW1-IT1	0.258783471097857	2.29404937878325	4.46944559933133	0.000796779633310342	0.202621274366958	-0.309555254555391	up_in_PH	not_FDR_significant
HLA-C	1.52472031044853	9.43961968704881	4.46833219774217	0.00079848504259336	0.202621274366958	-0.311369991749261	up_in_PH	not_FDR_significant
VCAM1	1.81914673869036	7.5963000319499	4.45884248056496	0.000811686956715898	0.202621274366958	-0.325462587162098	up_in_PH	not_FDR_significant
ARID2	-1.41231984138259	5.40276541210425	-4.45477362472495	0.000817416989729022	0.202621274366958	-0.331509363403425	down_in_PH	not_FDR_significant
ANXA2P2	2.31259590495315	7.71488269118438	4.45411390933463	0.000826117209563946	0.202621274366958	-0.339612607455376	up_in_PH	not_FDR_significant
CXCL1	4.10878533459047	5.43801887760913	4.45542216553226	0.000831763621769811	0.202621274366958	-0.344509251135253	up_in_PH	not_FDR_significant
LINC02754	-1.83586889534959	5.68871448216311	-4.40913666245411	0.000887029645976521	0.20440989897484	-0.401525694921873	down_in_PH	not_FDR_significant
RIF1	-1.21076834408174	7.70784358937883	-4.4010848539877	0.000896913367382973	0.20440989897484	-0.411384466965878	down_in_PH	not_FDR_significant
VASP	1.61884492704019	6.05737517987171	4.40000718759765	0.000898780067952995	0.20440989897484	-0.413151842064545	up_in_PH	not_FDR_significant
FAM210A	1.66167483746941	5.98911708095318	4.39881825621879	0.000900637193323719	0.20440989897484	-0.414929428219583	up_in_PH	not_FDR_significant
CYLD	1.85404629653668	5.79078823816428	4.38518949552133	0.000924664589392456	0.20440989897484	-0.437311350928545	up_in_PH	not_FDR_significant
RUBCN	0.622762411922366	2.74049093719796	4.38570417031322	0.000929863239757995	0.20440989897484	-0.441413042153459	up_in_PH	not_FDR_significant
CYTOR	2.22247086080746	6.44609637655546	4.37220858952378	0.0009518856256782	0.20440989897484	-0.461582065623089	up_in_PH	not_FDR_significant
MIR4435-2HG	2.22247086080746	6.44609637655546	4.37220858952378	0.0009518856256782	0.20440989897484	-0.461582065623089	up_in_PH	not_FDR_significant
GPRC5A	3.58032044773491	5.89322431101591	4.37512217746517	0.000955400475550768	0.20440989897484	-0.463768801994162	up_in_PH	not_FDR_significant
ZNF236	-1.00859339644819	6.29937348065723	-4.35348087154926	0.00097432204249121	0.20440989897484	-0.482724714786786	down_in_PH	not_FDR_significant
IKBIP	0.937909486299618	3.33400444666648	4.36066560257087	0.000975278091228941	0.20440989897484	-0.482024636315668	up_in_PH	not_FDR_significant
KDM7A	2.21172812952958	3.92599921351737	4.36268822944582	0.000976194419684262	0.20440989897484	-0.482325465833461	up_in_PH	not_FDR_significant
ARID1B	-1.91997397103974	6.72220098799432	-4.35237655390155	0.000978824016467307	0.20440989897484	-0.486391274752769	down_in_PH	not_FDR_significant
TNFAIP3	3.61705821242585	5.17661126860044	4.35341360370981	0.000992011466019205	0.20440989897484	-0.496182650064096	up_in_PH	not_FDR_significant
ORMDL2	1.66158677906888	5.35666390156931	4.34065938671681	0.000999002963550129	0.20440989897484	-0.50399302436352	up_in_PH	not_FDR_significant
LGALS1	1.3650253726558	8.11697038300859	4.32261101242715	0.00102820916720637	0.20440989897484	-0.529172512105729	up_in_PH	not_FDR_significant
IFRD1	1.93672394311345	6.87178487557948	4.31837780176802	0.00103857879948341	0.20440989897484	-0.537522498738817	up_in_PH	not_FDR_significant
IFI30	2.07428588668382	7.07276271385567	4.31779229808405	0.00104164483694714	0.20440989897484	-0.539839251263443	up_in_PH	not_FDR_significant
ADRA1A	-1.66888407876802	6.87902858164509	-4.31363646950128	0.00104465906592819	0.20440989897484	-0.54285188283008	down_in_PH	not_FDR_significant
AKR1C2	1.31976765524791	7.15847273872977	4.30341935531949	0.00106326519606083	0.20440989897484	-0.558121669744258	up_in_PH	not_FDR_significant
XRN1	-1.04321404738444	9.39853099090782	-4.28945074878674	0.00108956058141947	0.20440989897484	-0.579227051886567	down_in_PH	not_FDR_significant
BHLHE22	-2.49814455676301	7.11045714092572	-4.29676356818939	0.00109459530882485	0.20440989897484	-0.581109150110803	down_in_PH	not_FDR_significant
PLAU	2.03337650127539	5.04220159668006	4.28166081926759	0.00112376625500706	0.20440989897484	-0.603832473857808	up_in_PH	not_FDR_significant
PLAUR	3.11418615411525	6.12204456916674	4.27292262291479	0.00114101222593395	0.20440989897484	-0.61699543866064	up_in_PH	not_FDR_significant
HMOX1	2.18787601143137	5.99178083333044	4.26549089683454	0.00114866207676413	0.20440989897484	-0.623547908063677	up_in_PH	not_FDR_significant
CD63	1.28822000508039	10.3253703760918	4.24575396775362	0.00117626991272642	0.20440989897484	-0.645436595126305	up_in_PH	not_FDR_significant
TLK2	-0.981050206143787	5.68996986248935	-4.2410326888509	0.00118605840144935	0.20440989897484	-0.652607153993883	down_in_PH	not_FDR_significant
LILRA2	1.70197883818855	3.82288006572784	4.24920733660574	0.00118921838355001	0.20440989897484	-0.652776846920612	up_in_PH	not_FDR_significant
ZNF747	-0.806927951265802	4.65441543403992	-4.23554102808684	0.00119755061528987	0.20440989897484	-0.660951854173059	down_in_PH	not_FDR_significant
BLVRB	1.0758201429474	7.36092168086412	4.23470691437732	0.00119930622692711	0.20440989897484	-0.662219693992431	up_in_PH	not_FDR_significant
ZNF473CR	-0.304936069069474	2.45617394111581	-4.23135118023008	0.00120639630127541	0.20440989897484	-0.667321383485153	down_in_PH	not_FDR_significant
ZNF791	-1.07827718401309	6.68601575399832	-4.23037129238334	0.00120847483122224	0.20440989897484	-0.668811407081376	down_in_PH	not_FDR_significant
ZNF710-AS1	-1.35548702857458	8.33703474176705	-4.22977313109549	0.00120974547343495	0.20440989897484	-0.669721043659571	down_in_PH	not_FDR_significant
RAB27A	1.7114398996157	5.91015937082753	4.22854555645332	0.00121397832876391	0.20440989897484	-0.672574667455999	up_in_PH	not_FDR_significant
GNS	1.42825937774888	5.13085167001795	4.22622946478846	0.00121753489991877	0.20440989897484	-0.67525253166091	up_in_PH	not_FDR_significant
MCTP2	0.882802881920335	2.49097932266457	4.23484960465477	0.00121942783143692	0.20440989897484	-0.674480167135899	up_in_PH	not_FDR_significant
ADAM10	1.04866546647664	4.44437827101891	4.22068078993758	0.00122946651528089	0.20440989897484	-0.683695395883405	up_in_PH	not_FDR_significant
ADGRB3-DT	-1.39816886788712	7.71605998618277	-4.2103549116095	0.00125175701998032	0.20440989897484	-0.699278976241843	down_in_PH	not_FDR_significant
UBQLN1	1.38876936083638	6.78125066530468	4.20986203550675	0.00125284286229354	0.20440989897484	-0.700029930732355	up_in_PH	not_FDR_significant
STYXL2	-0.496672561733097	2.98756810689082	-4.20983659948852	0.00125313711267497	0.20440989897484	-0.700208805060235	down_in_PH	not_FDR_significant
HLA-F	1.25411170707765	8.11585493925587	4.20240592884944	0.00126938900162442	0.20440989897484	-0.711394457399509	up_in_PH	not_FDR_significant
SORD	-1.49134614978856	5.05042339076449	-4.202846688109	0.00127157873108982	0.20440989897484	-0.712563340663324	down_in_PH	not_FDR_significant
TPM2	1.51518294469303	5.43588450109903	4.20038222183755	0.00127415995551554	0.20440989897484	-0.714619682736547	up_in_PH	not_FDR_significant
ATPSCKMT	-0.536802309058721	3.6868143441686	-4.198848467785	0.00127736326234055	0.20440989897484	-0.71681952647154	down_in_PH	not_FDR_significant
ZNF764	-0.793445405245499	4.32528585668118	-4.19743085527392	0.00128055539414109	0.20440989897484	-0.718981868826401	down_in_PH	not_FDR_significant
COXFA4L3	4.30751477820554	4.40604210873163	4.20555618165536	0.00128356171670932	0.20440989897484	-0.718854318094965	up_in_PH	not_FDR_significant
CCL7	0.5623208928575	2.72991510883934	4.19872116209827	0.00128386251472392	0.20440989897484	-0.720585114172672	up_in_PH	not_FDR_significant
PDE4B	1.2205428953924	5.84547720656474	4.18937059033768	0.00129886323398422	0.20440989897484	-0.73128199931188	up_in_PH	not_FDR_significant
DUSP5	2.4485068657474	6.17517265047687	4.19846922834581	0.00129959762492199	0.20440989897484	-0.729608536961433	up_in_PH	not_FDR_significant
GK3	0.786980206541708	3.05620633799843	4.19673554117891	0.0013001531827613	0.20440989897484	-0.730319511120331	up_in_PH	not_FDR_significant
ISG20	2.29986257954231	5.58618811636794	4.18989706740571	0.00131927255564484	0.205947623233893	-0.742626226063482	up_in_PH	not_FDR_significant
DDIT3	1.46576044331377	7.5696520480839	4.17429675359844	0.00133408305106245	0.205947623233893	-0.754447054129998	up_in_PH	not_FDR_significant
COL1A2	1.63515797870581	5.73501453834079	4.1712336970925	0.00134183853406098	0.205947623233893	-0.759420002744749	up_in_PH	not_FDR_significant
PAPOLG	-1.48433863550191	6.58863258183478	-4.168564716919	0.0013476380017984	0.205947623233893	-0.763211738951042	down_in_PH	not_FDR_significant
HLA-G	1.24572392264672	7.0856095709613	4.1611259888565	0.00136518886101839	0.205947623233893	-0.774456948389913	up_in_PH	not_FDR_significant
HDAC4	-1.21339811299749	7.54577185936396	-4.1609239402781	0.00136567577658707	0.205947623233893	-0.774766209028534	down_in_PH	not_FDR_significant
GPR107	1.26856512902572	2.84344731644455	4.16419317691673	0.0013801434484619	0.205954538436366	-0.781723543474544	up_in_PH	not_FDR_significant
BRI3	1.17185106428058	7.69558318750428	4.13842460647593	0.00142103922940847	0.205954538436366	-0.80924015771267	up_in_PH	not_FDR_significant
DPH3	1.67432198095511	4.89251892389734	4.13948924447866	0.00143020142403393	0.205954538436366	-0.813685951592069	up_in_PH	not_FDR_significant
ANXA2P3	0.51212270158376	3.45884045439582	4.13245347126346	0.00143611936184082	0.205954538436366	-0.818401147930713	up_in_PH	not_FDR_significant
CADM1	-1.4439007927142	9.57390689576528	-4.13060028762506	0.00144109646294196	0.205954538436366	-0.821378871675345	down_in_PH	not_FDR_significant
RSBN1L	-1.21950005254753	5.54767127191584	-4.12971740223328	0.00144308463616339	0.205954538436366	-0.822600516943608	down_in_PH	not_FDR_significant
CXCL11	0.682072224702991	2.45445395673016	4.13627118711143	0.00144958006349463	0.205954538436366	-0.824301395212682	up_in_PH	not_FDR_significant
FGR	2.20504902150896	5.49683781228924	4.12729294391096	0.00147266931874868	0.205954538436366	-0.838015553655163	up_in_PH	not_FDR_significant
CCN2	2.30345902322615	5.48693037960029	4.10809525011138	0.00152332832214817	0.205954538436366	-0.867377584127175	up_in_PH	not_FDR_significant
MMP19	0.966280766957371	3.87185594389235	4.09728108844187	0.00153218036365255	0.205954538436366	-0.874273392840423	up_in_PH	not_FDR_significant
STIP1	0.7539569164441	4.31743779499913	4.09507319080638	0.00153436926351919	0.205954538436366	-0.875862522000104	up_in_PH	not_FDR_significant
FAM133A	-1.65026981396545	5.42678528907543	-4.0954413632578	0.00153718054752121	0.205954538436366	-0.877103747009945	down_in_PH	not_FDR_significant
RPLP0	1.44046563679312	9.02889498685019	4.091758219478	0.00154368833392715	0.205954538436366	-0.881097928386135	up_in_PH	not_FDR_significant
IL18RAP	2.81432189010379	4.85960944262306	4.09732083060542	0.00155254809827987	0.205954538436366	-0.883878992632819	up_in_PH	not_FDR_significant
TFPI	2.48097070431936	4.19741683072807	4.09544283709281	0.00155770029146861	0.205954538436366	-0.886756846262499	up_in_PH	not_FDR_significant
MYH9	1.25070131633831	5.96752500049445	4.08140011125239	0.00157202434426761	0.205954538436366	-0.89692872122424	up_in_PH	not_FDR_significant
LYZ	3.13390279484376	5.32768572245619	4.08864499021546	0.00157649850145657	0.205954538436366	-0.897177981210771	up_in_PH	not_FDR_significant
DORIP1	-1.66450476652962	6.44646355736285	-4.07985756166744	0.00157720693327669	0.205954538436366	-0.89971024651971	down_in_PH	not_FDR_significant
BPNT2	1.2160057099178	5.28151390013432	4.0779516754173	0.0015819503334414	0.205954538436366	-0.902373899841727	up_in_PH	not_FDR_significant
ZNF92	-0.895608050135953	6.49673139128465	-4.07754314424001	0.00158281834985804	0.205954538436366	-0.902875757147327	down_in_PH	not_FDR_significant
ZCCHC14	-1.14177789796947	6.82329599660456	-4.07735348028104	0.00158335111350155	0.205954538436366	-0.903168250795218	down_in_PH	not_FDR_significant
ERO1A	2.85648451094378	7.9771480847754	4.07771101610556	0.00160722899088878	0.205954538436366	-0.913953104425416	up_in_PH	not_FDR_significant
CCDC93	1.6206128277618	4.05613707144	4.07546343703945	0.00161362244851477	0.205954538436366	-0.917403407925059	up_in_PH	not_FDR_significant
ALOX5AP	1.99099159950392	5.36184846858418	4.07217879589559	0.00161904056672665	0.205954538436366	-0.920667817650982	up_in_PH	not_FDR_significant
LEF1	1.83552374240916	6.24566717549518	4.0662207271091	0.00162147276139569	0.205954538436366	-0.923270632289512	up_in_PH	not_FDR_significant
OR7E14P	0.550163017600026	2.90195839089435	4.06233252781207	0.00162992770334722	0.205954538436366	-0.928036385239317	up_in_PH	not_FDR_significant
SH3TC1	1.10350517116502	4.15875104338758	4.0609314849099	0.00163417212940061	0.205954538436366	-0.930281155364781	up_in_PH	not_FDR_significant
LSMEM1	1.95081235365066	4.74429068028702	4.06484421879442	0.00164418804551044	0.205954538436366	-0.933714468201353	up_in_PH	not_FDR_significant
MAPRE1	1.72400857135371	6.43724608671756	4.05260726413763	0.00165700180604178	0.205954538436366	-0.942476302832131	up_in_PH	not_FDR_significant
AKAP12	2.77020377875338	8.91265453786101	4.05732555093751	0.00166619132947648	0.205954538436366	-0.945272333371594	up_in_PH	not_FDR_significant
NOD2	1.27671163831351	3.54607659313522	4.04895582263115	0.00169104420430318	0.205954538436366	-0.958147425997613	up_in_PH	not_FDR_significant
TRPM7	-0.992979286269269	4.59957260843079	-4.02539481152798	0.001736526055931	0.205954538436366	-0.983478308894732	down_in_PH	not_FDR_significant
SERPINE1	4.18438462549252	7.15258524056189	4.03076184219298	0.00174640171628002	0.205954538436366	-0.986167437540403	up_in_PH	not_FDR_significant
CRB1	-1.83490308284906	5.81404671541305	-4.02261961389735	0.00175445057937363	0.205954538436366	-0.991625742339849	down_in_PH	not_FDR_significant
LCP1	1.5215404192575	5.37232466676552	4.0191692605263	0.00175851031328857	0.205954538436366	-0.994205007057325	up_in_PH	not_FDR_significant
TMED5	1.87429520721592	5.52335865210946	4.01639937866299	0.00177836944129951	0.205954538436366	-1.00304168385915	up_in_PH	not_FDR_significant
ZNF614	-1.0585498310526	5.20479782499134	-4.00948376116129	0.00178643673311726	0.205954538436366	-1.00814245958635	down_in_PH	not_FDR_significant
SDC2	2.58157595138381	4.60330137090659	4.01673020069969	0.00179037373221956	0.205954538436366	-1.00780717175908	up_in_PH	not_FDR_significant
ICE2	1.5502593012841	5.31428270163347	4.00930405718781	0.00179105622194943	0.205954538436366	-1.0100523905497	up_in_PH	not_FDR_significant
IRF2BPL	-0.724734777414048	11.6218599200443	-3.99806441129034	0.00182316990901522	0.205954538436366	-1.02586414346405	down_in_PH	not_FDR_significant
NEURL1B	-1.685510083137	7.13372222896546	-3.99771650648776	0.00182527065044963	0.205954538436366	-1.02678685366086	down_in_PH	not_FDR_significant
CTSL	1.65140960083538	9.62529051123409	3.9982444165433	0.00182668843517827	0.205954538436366	-1.02720407858957	up_in_PH	not_FDR_significant
PTGS1	2.3874226894031	6.49075032333047	4.00298922216893	0.00183454567903768	0.205954538436366	-1.02902374154681	up_in_PH	not_FDR_significant
HIC2	-1.3657365804087	5.49736363882503	-3.99412459357749	0.00183633599019203	0.205954538436366	-1.0321046549511	down_in_PH	not_FDR_significant
ZFC3H1	1.42232798982129	2.97809472716886	3.99811501667491	0.00185048390595323	0.205954538436366	-1.03655561896823	up_in_PH	not_FDR_significant
SH3RF1	1.07636028832375	5.51660247246781	3.98845463129668	0.00185468671073935	0.205954538436366	-1.04079055849816	up_in_PH	not_FDR_significant
FCAR	0.449754762281716	2.451928447494	3.97828767242616	0.00189727732402416	0.205954538436366	-1.05987117638572	up_in_PH	not_FDR_significant
CDH11	2.08101642288003	3.80838629100947	3.98293405325561	0.00190104805562651	0.205954538436366	-1.06003378461522	up_in_PH	not_FDR_significant
FCER1G	2.03097664088014	5.30293609481533	3.98051324939448	0.00190924228047643	0.205954538436366	-1.06378043654569	up_in_PH	not_FDR_significant
TNFRSF10D	1.56911217412486	4.93483562945481	3.97567357354241	0.00191044006800668	0.205954538436366	-1.06554922949412	up_in_PH	not_FDR_significant
ZNF134	-0.99717020899891	4.69000828835009	-3.97168911172388	0.00191102650487587	0.205954538436366	-1.06685985832426	down_in_PH	not_FDR_significant
ESM1	1.51344111844147	3.27910718939051	3.97709783526623	0.00192086532154679	0.205954538436366	-1.06906771671132	up_in_PH	not_FDR_significant
KDELR2	1.80583341853538	6.65175734952867	3.96240940481125	0.00194960269599375	0.205954538436366	-1.08374855237032	up_in_PH	not_FDR_significant
UBE2H	1.14068533468015	5.24830871756605	3.96012075007734	0.0019509297519755	0.205954538436366	-1.08486864905037	up_in_PH	not_FDR_significant
LINC00957	-0.658161865384758	3.8564823466383	-3.95734461523508	0.00196063297522751	0.205954538436366	-1.08919283675638	down_in_PH	not_FDR_significant
MALT1	1.49629367061604	3.52539288623105	3.96540243460951	0.00196122311480635	0.205954538436366	-1.08718425786864	up_in_PH	not_FDR_significant
VMO1	1.06936721587102	4.44513168513695	3.95694263234772	0.00196236920077118	0.205954538436366	-1.08993848761113	up_in_PH	not_FDR_significant
IPO7	0.883886447311539	9.50112266508429	3.95185520422029	0.00197996666801534	0.205954538436366	-1.09774613846348	up_in_PH	not_FDR_significant
ZBBX	-0.479490082812615	3.18871616332541	-3.94746219017138	0.00199558057965047	0.205954538436366	-1.10459380022247	down_in_PH	not_FDR_significant
RASGEF1B	1.39993562447572	3.27021439680565	3.95517893807387	0.00199721932562598	0.205954538436366	-1.10303503423392	up_in_PH	not_FDR_significant
KLF4	2.66051815685281	7.18163701646749	3.95472936647551	0.00199881781663915	0.205954538436366	-1.10373236560987	up_in_PH	not_FDR_significant
IL1RN	3.0481604653837	4.20827133064556	3.9536801308344	0.00200255360949103	0.205954538436366	-1.10535993634775	up_in_PH	not_FDR_significant
PIK3R1	-1.28579800870983	10.1666631220471	-3.94441099903422	0.00200683226525279	0.205954538436366	-1.10946972236682	down_in_PH	not_FDR_significant
ANPEP	2.15303881603895	3.54544214400217	3.9499529054084	0.0020158827826516	0.205954538436366	-1.11114271852936	up_in_PH	not_FDR_significant
NUAK1	-1.50976829962193	9.6384236497817	-3.93369308706784	0.00204568479617069	0.205954538436366	-1.12618962845804	down_in_PH	not_FDR_significant
ASXL2	-1.46235998949341	5.42461101478238	-3.93208165101348	0.00205230755824565	0.205954538436366	-1.12895339975174	down_in_PH	not_FDR_significant
LAPTM5	2.64724969669305	6.92570461355973	3.93541950921036	0.00206873814221349	0.205954538436366	-1.13370791459643	up_in_PH	not_FDR_significant
PGBD1	-0.692271690754268	4.44631383595666	-3.92281320157959	0.00208557773738477	0.205954538436366	-1.14305995277874	down_in_PH	not_FDR_significant
CREBRF	-1.56945639132124	6.4468285811545	-3.92260586405502	0.00208669357666615	0.205954538436366	-1.14350052861668	down_in_PH	not_FDR_significant
TEAD4	1.29358670351831	3.69790993253038	3.92817434676204	0.00209562005200647	0.205954538436366	-1.14496692339489	up_in_PH	not_FDR_significant
